,instance,alg,nodes,first_primal,ttfs,first_primal_gap,primal,dual,time,mem,primal_integral,expanded/fails/iters,generated/branches/nodes,primal_intergal
159,random-30-5.00-0,DIDP-ADD,30,1263.916504642033,0.002858731,0.010324943758619531,1263.916504642033,1263.916504642033,1.342493994,0,0,401755,507992,0.010324943758619531
161,random-10-0.00-0,DIDP-DEL,10,0,0,0,0,0,9.902e-06,0,0,1,1,-1
167,random-10-3.80-0,DIDP-DEL,10,0,0,0,498.03238010933023,498.03238010933023,0.059451294,0,0,31525,38075,-1
168,random-10-2.50-0,DIDP-DEL,10,0,0,0,0,0,0.01357391,0,0,8622,10400,-1
172,random-10-1.30-0,DIDP-DEL,10,0,0,0,0,0,0.000728797,0,0,437,492,-1
2000,ulysses22-5.5,MIP-DEL,22,441.0,90.0,2.076753487859382,143.333,143.3329278329,103.139,0,0,221491,766,0.760450201361074
2001,burma14-3.1,MIP-DEL,14,52.66006,0.0,0.0,52.6601,52.66006434063,0.973638,0,0,158,1,0.0
2002,berlin52-13.2,MIP-DEL,52,0,0,0,0,7148.820768398,1800.01,0,0,840659,25,1.0
2003,ulysses22-5.5,MIP-ADD,22,55.0,201.0,0.6162779096774014,143.333,143.3329278329,908.843,0,0,1382467,10713,0.18244312686216688
2004,burma14-3.1,MIP-ADD,14,1.0,1.0,0.9810102760991917,52.6601,52.66006434063,1.43905,0,0,1297,1,0.9810102760991917
2005,berlin52-13.2,MIP-ADD,52,6668.93192,1800.0,0.5631101180430287,0,6668.931919149,1800.03,0,0,360081,1,0.9992718501967385
2006,random-200-60.00-0,MIP-ADD,200,0,0,0,0,0,0,0,0,0,0,-1
2007,random-100-19.68-0,MIP-ADD,100,0,0,0,0,0,2.77441,0,0,0,0,-1
2008,random-150-60.00-0,MIP-ADD,150,0,0,0,0,0,0,0,0,0,0,-1
2009,random-150-32.80-0,MIP-ADD,150,0,0,0,0,0,0,0,0,0,0,-1
2010,random-200-20.96-0,MIP-ADD,200,0,0,0,0,0,0,0,0,0,0,-1
2011,random-150-6.00-0,MIP-ADD,150,0,0,0,0,0,0,0,0,0,0,-1
2012,random-100-15.00-0,MIP-ADD,100,0,0,0,0,0,3.20264,0,0,0,0,-1
2013,random-150-46.40-0,MIP-ADD,150,0,0,0,0,0,0,0,0,0,0,-1
2014,random-200-8.00-0,MIP-ADD,200,0,0,0,0,0,0,0,0,0,0,-1
2015,random-100-10.68-0,MIP-ADD,100,0,0,0,0,0,3.74394,0,0,0,0,-1
2016,random-150-19.68-0,MIP-ADD,150,0,0,0,0,0,0,0,0,0,0,-1
2017,random-200-47.12-0,MIP-ADD,200,0,0,0,0,0,0,0,0,0,0,-1
2018,random-100-24.00-0,MIP-ADD,100,0,0,0,0,0,2.44147,0,0,0,0,-1
2019,random-200-32.00-0,MIP-ADD,200,0,0,0,0,0,0,0,0,0,0,-1
2020,random-100-6.00-0,MIP-ADD,100,0,0,0,0,0,4.67368,0,0,0,0,-1
2021,random-80-7.12-0,MIP-ADD,80,0,0,0,0,0,22.8548,0,0,0,0,-1
2022,random-90-20.00-0,MIP-ADD,90,0,0,0,0,0,18.8723,0,0,0,0,-1
2023,random-80-4.00-0,MIP-ADD,80,0,0,0,0,0,31.3497,0,0,0,0,-1
2024,random-70-10.00-0,MIP-ADD,70,0,0,0,0,0,44.0014,0,0,0,0,-1
2025,random-80-10.00-0,MIP-ADD,80,0,0,0,0,0,22.2542,0,0,0,0,-1
2026,random-90-16.64-0,MIP-ADD,90,0,0,0,0,0,23.2026,0,0,0,0,-1
2027,random-90-6.00-0,MIP-ADD,90,0,0,0,0,0,2.92895,0,0,0,0,-1
2028,random-70-16.00-0,MIP-ADD,70,0,0,0,0,0.0,171.241,0,0,0,1,-1
2029,random-90-13.00-0,MIP-ADD,90,0,0,0,0,0,26.8557,0,0,0,0,-1
2030,random-80-13.12-0,MIP-ADD,80,0,0,0,0,0,16.5035,0,0,0,0,-1
2031,random-90-9.64-0,MIP-ADD,90,0,0,0,0,0,33.1873,0,0,0,0,-1
2032,random-80-16.00-0,MIP-ADD,80,0,0,0,0,0,14.1943,0,0,0,0,-1
2033,random-70-13.12-0,MIP-ADD,70,0,0,0,0,0,129.356,0,0,0,0,-1
2034,random-20-5.00-0,MIP-ADD,20,486.0,111.0,0.24299065420560748,649.064,649.0407843241,507.882,0,0,1561254,13804,0.08870280973520257
2035,random-10-5.00-0,MIP-ADD,10,493.98992,0.0,0.3533970410958904,368.983,368.9834937416,0.885819,0,0,5932,138,0.9780821917808219
2036,random-40-2.00-0,MIP-ADD,40,0,0,0,0,0,0,0,0,0,0,-1
2037,random-30-7.60-0,MIP-ADD,30,0,0,0,0,438.8412741256,1800.0,0,0,2114651,2347,1.0
2038,random-20-10.00-0,MIP-ADD,20,485.0,67.0,0.10730593607305935,445.42,415.1314714252,1800.0,0,0,5345351,25459,0.1427900378239478
2039,random-30-2.60-0,MIP-ADD,30,0,0,0,0,0,0,0,0,11325,1,-1
2040,random-20-0.00-0,MIP-ADD,20,0,0,0,0,0,0,0,0,0,0,-1
2041,random-20-7.60-0,MIP-ADD,20,160.0,149.0,0.700374531835206,576.235,446.96467519,1800.0,0,0,4034675,16390,0.18631914702455285
2042,random-40-7.00-0,MIP-ADD,40,0,0,0,0,515.9343230326,1800.0,0,0,2060426,546,1.0
2043,random-30-0.00-0,MIP-ADD,30,0,0,0,0,0,0,0,0,0,0,-1
2044,random-20-2.60-0,MIP-ADD,20,0,0,0,0,0,0,0,0,27346,1,-1
2045,random-40-4.60-0,MIP-ADD,40,0,0,0,0,0,0,0,0,297989,1,-1
2046,random-30-10.00-0,MIP-ADD,30,329.0,1782.0,0.49912474761038367,1202.28,399.8032487084,1800.02,0,0,2700611,2746,0.9977472647315838
2047,random-30-5.00-0,MIP-ADD,30,0,0,0,0,499.4223037779,1800.01,0,0,2405455,2249,1.0
2048,random-60-14.00-0,MIP-ADD,60,0,0,0,0,474.1848443916,1800.12,0,0,163025,1,1.0
2049,random-50-12.00-0,MIP-ADD,50,0,0,0,0,455.4678277859,1224.08,0,0,234972,1,1.0
2050,random-50-2.00-0,MIP-ADD,50,0,0,0,0,0,0,0,0,0,0,-1
2051,random-60-4.00-0,MIP-ADD,60,0,0,0,0,0.0,222.312,0,0,0,1,-1
2052,random-70-7.12-0,MIP-ADD,70,0,0,0,0,0,65.5363,0,0,0,0,-1
2053,random-50-4.60-0,MIP-ADD,50,0,0,0,0,556.7524041928,1800.06,0,0,268273,1,-1
2054,random-70-4.00-0,MIP-ADD,70,0,0,0,0,0,19.4744,0,0,0,0,-1
2055,random-60-9.00-0,MIP-ADD,60,0,0,0,0,484.8003164269,1800.01,0,0,141217,1,1.0
2056,random-40-9.60-0,MIP-ADD,40,0,0,0,0,491.1217875489,1800.03,0,0,1471142,1395,1.0
2057,random-50-9.60-0,MIP-ADD,50,0,0,0,0,482.4990243378,1404.18,0,0,253589,1,1.0
2058,random-60-11.60-0,MIP-ADD,60,0,0,0,0,473.1963539326,1409.27,0,0,110457,1,1.0
2059,random-40-12.00-0,MIP-ADD,40,0,0,0,0,481.0437651898,1800.0,0,0,1475515,2655,1.0
2060,random-50-7.00-0,MIP-ADD,50,0,0,0,0,513.5357617138,1800.05,0,0,384811,1,1.0
2061,random-60-6.60-0,MIP-ADD,60,0,0,0,0,0.0,136.133,0,0,0,1,-1
2062,random-200-60.00-0,MIP-DEL,200,0,0,0,0,0,0,0,0,0,0,-1
2063,random-100-19.68-0,MIP-DEL,100,0,0,0,0,0,2.94401,0,0,0,0,-1
2064,random-150-60.00-0,MIP-DEL,150,0,0,0,0,0,0,0,0,0,0,-1
2065,random-150-32.80-0,MIP-DEL,150,0,0,0,0,0,0,0,0,0,0,-1
2066,random-200-20.96-0,MIP-DEL,200,0,0,0,0,0,0,0,0,0,0,-1
2067,random-150-6.00-0,MIP-DEL,150,0,0,0,0,0,0,0,0,0,0,-1
2068,random-100-15.00-0,MIP-DEL,100,0,0,0,0,0,3.40379,0,0,0,0,-1
2069,random-150-46.40-0,MIP-DEL,150,0,0,0,0,0,0,0,0,0,0,-1
2070,random-200-8.00-0,MIP-DEL,200,0,0,0,0,0,0,0,0,0,0,-1
2071,random-100-10.68-0,MIP-DEL,100,0,0,0,0,0,3.97392,0,0,0,0,-1
2072,random-150-19.68-0,MIP-DEL,150,0,0,0,0,0,0,0,0,0,0,-1
2073,random-200-47.12-0,MIP-DEL,200,0,0,0,0,0,0,0,0,0,0,-1
2074,random-100-24.00-0,MIP-DEL,100,0,0,0,0,0,2.5886,0,0,0,0,-1
2075,random-200-32.00-0,MIP-DEL,200,0,0,0,0,0,0,0,0,0,0,-1
2076,random-100-6.00-0,MIP-DEL,100,0,0,0,0,0,4.9749,0,0,0,0,-1
2077,random-80-7.12-0,MIP-DEL,80,0,0,0,0,0,27.7837,0,0,0,0,-1
2078,random-90-20.00-0,MIP-DEL,90,0,0,0,0,0,27.7165,0,0,0,0,-1
2079,random-80-4.00-0,MIP-DEL,80,0,0,0,0,0,33.2716,0,0,0,0,-1
2080,random-70-10.00-0,MIP-DEL,70,0,0,0,0,0,52.484,0,0,0,0,-1
2081,random-80-10.00-0,MIP-DEL,80,0,0,0,0,0,24.0842,0,0,0,0,-1
2082,random-90-16.64-0,MIP-DEL,90,0,0,0,0,0,30.5891,0,0,0,0,-1
2083,random-90-6.00-0,MIP-DEL,90,0,0,0,0,0,3.11962,0,0,0,0,-1
2084,random-70-16.00-0,MIP-DEL,70,0,0,0,0,547.571021307,1800.02,0,0,180393,3,1.0
2085,random-90-13.00-0,MIP-DEL,90,0,0,0,0,0,34.713,0,0,0,0,-1
2086,random-80-13.12-0,MIP-DEL,80,0,0,0,0,0,21.2644,0,0,0,0,-1
2087,random-90-9.64-0,MIP-DEL,90,0,0,0,0,0,39.7311,0,0,0,0,-1
2088,random-80-16.00-0,MIP-DEL,80,0,0,0,0,0,18.9574,0,0,0,0,-1
2089,random-70-13.12-0,MIP-DEL,70,0,0,0,0,0,184.55,0,0,0,0,-1
2090,random-20-5.00-0,MIP-DEL,20,725.0,187.0,0.1292834890965732,649.064,649.0636936944,578.747,0,0,2134375,14654,0.11611062601566281
2091,random-10-5.00-0,MIP-DEL,10,479.55434,0.0,0.3138475068493151,368.983,368.9834937416,2.51565,0,0,26885,878,0.9807534246575342
2092,random-40-2.00-0,MIP-DEL,40,0,0,0,0,0,0,0,0,0,0,-1
2093,random-30-7.60-0,MIP-DEL,30,0,0,0,0,454.4270139505,1800.0,0,0,1660382,903,1.0
2094,random-20-10.00-0,MIP-DEL,20,164.0,153.0,0.6255707762557078,473.395,414.6709344032,1800.0,0,0,5516391,21129,0.20529326126801103
2095,random-30-2.60-0,MIP-DEL,30,0,0,0,0,0,0,0,0,0,0,-1
2096,random-20-0.00-0,MIP-DEL,20,0,0,0,0,0,0,0,0,0,0,-1
2097,random-20-7.60-0,MIP-DEL,20,189.0,162.0,0.6460674157303371,595.105,474.0620082896,1800.0,0,0,4031536,18278,0.20496353233458134
2098,random-40-7.00-0,MIP-DEL,40,0,0,0,0,523.1741613362,1800.0,0,0,2618743,333,1.0
2099,random-30-0.00-0,MIP-DEL,30,0,0,0,0,0,0,0,0,0,0,-1
2100,random-20-2.60-0,MIP-DEL,20,0,0,0,0,0,0,0,0,0,0,-1
2101,random-40-4.60-0,MIP-DEL,40,0,0,0,0,0,0,0,0,0,0,-1
2102,random-30-10.00-0,MIP-DEL,30,0,0,0,0,416.9099487982,1800.01,0,0,1892541,896,1.0
2103,random-30-5.00-0,MIP-DEL,30,89.0,589.0,0.9288569144684252,1270.82,1176.760319162,1800.02,0,0,3406905,25888,0.3523524951683104
2104,random-60-14.00-0,MIP-DEL,60,0,0,0,0,492.2545356915,1800.01,0,0,286015,17,1.0
2105,random-50-12.00-0,MIP-DEL,50,0,0,0,0,456.4784983666,1800.01,0,0,1311484,103,1.0
2106,random-50-2.00-0,MIP-DEL,50,0,0,0,0,0,0,0,0,0,0,-1
2107,random-60-4.00-0,MIP-DEL,60,0,0,0,0,542.6717076682,1800.01,0,0,214484,3,-1
2108,random-70-7.12-0,MIP-DEL,70,0,0,0,0,0,78.8552,0,0,0,0,-1
2109,random-50-4.60-0,MIP-DEL,50,0,0,0,0,0,0,0,0,64323,1,-1
2110,random-70-4.00-0,MIP-DEL,70,0,0,0,0,0,20.7196,0,0,0,0,-1
2111,random-60-9.00-0,MIP-DEL,60,0,0,0,0,512.8256298441,1800.02,0,0,428621,21,1.0
2112,random-40-9.60-0,MIP-DEL,40,0,0,0,0,498.0931464085,1800.0,0,0,2154650,388,1.0
2113,random-50-9.60-0,MIP-DEL,50,0,0,0,0,456.5583914662,1800.0,0,0,1337953,89,1.0
2114,random-60-11.60-0,MIP-DEL,60,0,0,0,0,503.3448162903,1800.0,0,0,387204,52,1.0
2115,random-40-12.00-0,MIP-DEL,40,0,0,0,0,465.1697259344,1800.0,0,0,1765225,971,1.0
2116,random-50-7.00-0,MIP-DEL,50,0,0,0,0,494.7755132355,1800.0,0,0,1015742,68,1.0
2117,random-60-6.60-0,MIP-DEL,60,0,0,0,0,543.895880916,1800.0,0,0,190233,1,-1
